ds,yhat,yhat_lower,yhat_upper
2018-01-01 09:00:00,7.252683607269293,-2.2114906350856023,16.683140995290263
2018-01-01 15:00:00,7.546342880135027,-2.157445798142629,16.933220526973294
2018-01-01 16:00:00,7.905362331694482,-1.979770484538905,17.185987513307758
2018-01-01 17:00:00,7.835149969419268,-1.5481896826784414,17.416111705105095
2018-01-01 19:00:00,7.098291707923906,-2.1165401132367476,16.472909961958443
2018-01-01 20:00:00,7.681936808432711,-2.1318031536917337,16.786226943858534
2018-01-01 21:00:00,9.269001643182575,0.296910749305705,18.733371700260918
2018-01-01 22:00:00,11.286701220401483,2.4946897850403604,21.109116129408452
2018-01-01 23:00:00,12.867954376450847,4.221429736096908,22.889060285325392
2018-01-02 00:00:00,13.513356511196843,3.6035541427956828,22.8733449733774
2018-01-02 09:00:00,7.310696994362975,-2.094077001445229,16.65063637762983
2018-01-02 14:00:00,7.177045927137542,-1.9991406407553876,16.72936918241061
2018-01-02 15:00:00,7.546864702116793,-1.6588807084818409,16.966116963693622
2018-01-02 16:00:00,7.896265332023656,-1.7900903219248336,16.468595722725883
2018-01-02 17:00:00,7.816934020210311,-1.5831192401212248,17.441159844833795
2018-01-02 19:00:00,7.064096362662002,-1.9664237336113028,16.742880349926757
2018-01-02 21:00:00,9.223027285956086,-0.7209990241945068,18.531251775107044
2018-01-02 22:00:00,11.236815560571122,1.4828378304615477,21.336900893109693
2018-01-02 23:00:00,12.815661151638292,3.6988385332132254,21.93061949196458
2018-01-03 05:00:00,11.611764609823183,2.8050850567757966,20.958575586485967
2018-01-03 10:00:00,7.4802698941181385,-1.8690483224309142,17.42662773537022
2018-01-03 14:00:00,7.291816589061995,-2.078140860476432,16.637957531207995
2018-01-03 15:00:00,7.682829927989876,-1.0932854097610285,17.557460668835503
2018-01-03 16:00:00,8.053675854214909,-1.080384924138326,17.555615836212034
2018-01-03 17:00:00,7.995790133499861,-2.0808482416826477,17.031309583353252
2018-01-03 19:00:00,7.284812889467541,-2.092275047155137,16.265973959909946
2018-01-03 20:00:00,7.881853005769915,-1.7056218661718594,17.203086836618407
2018-01-03 21:00:00,9.482495230343574,0.1412393944175282,18.625703470299474
2018-01-03 22:00:00,11.513854243839438,1.7137518830316152,20.54981299709329
2018-01-03 23:00:00,13.108741609646291,4.006914426507409,22.374299737209558
2018-01-04 00:00:00,13.767639436901481,4.560953198679183,23.44389470598757
2018-01-04 10:00:00,7.797904136238579,-1.666009007536324,16.976163238574678
2018-01-04 13:00:00,7.5064876893037535,-1.6193259926710792,16.752353932969314
2018-01-04 14:00:00,7.538368128338871,-2.092668853198114,16.721212462842967
2018-01-04 15:00:00,7.905728786539418,-1.02917981063088,17.253829135116362
2018-01-04 16:00:00,8.250942875904103,-1.3864558830636107,18.082590523076775
2018-01-04 17:00:00,8.165678481645367,-1.1281180581574437,16.99735241839558
2018-01-04 18:00:00,7.686993974172035,-1.770069252802528,17.45829878048668
2018-01-04 19:00:00,7.395742030443786,-1.9803959467813432,17.42016829454958
2018-01-04 20:00:00,7.96176731904991,-0.9655679259213044,17.172185250940533
2018-01-04 21:00:00,9.530773198428538,0.07066509475756116,19.251417330375777
2018-01-04 22:00:00,11.530189528252,2.423259020469476,20.511513401112094
2018-01-05 00:00:00,13.72046155205071,4.316563970327511,23.02017402385405
2018-01-05 01:00:00,13.582100562109154,4.144855184296939,23.16486400615575
2018-01-05 11:00:00,7.625494006945497,-1.6560630029185273,16.829711431803418
2018-01-05 14:00:00,7.244438903414,-2.44992560949589,16.753449539406805
2018-01-05 17:00:00,7.894364359277741,-1.9005008474010054,17.659480499157095
2018-01-05 18:00:00,7.429631845370012,-2.423288832107369,16.67561346373597
2018-01-05 20:00:00,7.741168388205245,-1.6402425468057664,17.218785501946922
2018-01-05 21:00:00,9.332621783767689,-0.5420770412021898,18.21959305157451
2018-01-05 22:00:00,11.356906500592341,2.2630504789992654,20.67484833578864
2018-01-05 23:00:00,12.946906926150898,3.5655257093984414,22.786726263353323
2018-01-06 00:00:00,13.603159018046217,4.074435977121685,23.23829235839907
2018-01-06 01:00:00,13.495348201309785,4.256886331843309,22.85068389926879
2018-01-06 09:00:00,7.571646460246455,-1.930226582597047,17.492588197526285
2018-01-06 11:00:00,7.8620287274917295,-1.1382093644215359,18.26579917657558
2018-01-06 13:00:00,7.500235597538862,-2.416446273958685,16.77579772389552
2018-01-06 14:00:00,7.555660343715679,-1.506195688217267,16.728565966342707
2018-01-06 15:00:00,7.947394098307048,-1.8186027111502314,17.168658479256873
2018-01-06 16:00:00,8.31760923247287,-1.2258557239701169,18.142904956557533
2018-01-06 21:00:00,9.72463319386788,0.3680054345778432,19.443836925530547
2018-01-06 22:00:00,11.748488798500164,2.998962391645683,21.5720123670982
2018-01-07 10:00:00,7.926933601448011,-0.7463217949643514,17.60410068067518
2018-01-07 12:00:00,7.869400979836106,-0.8221133010956728,17.963187704376075
2018-01-07 17:00:00,8.285764754465424,-1.401375125645275,17.645781494760513
2018-01-07 19:00:00,7.526155271751863,-1.9322644650022631,16.479510548408502
2018-01-07 22:00:00,11.68630251601774,2.4635553993546164,20.36097930732175
2018-01-07 23:00:00,13.260207729469009,3.903296434902425,22.48404711409805
2018-01-08 07:00:00,9.120479426482461,-0.24636243977993788,18.595199047320165
2018-01-08 09:00:00,7.697243388955766,-1.3517692051301144,16.832799517047285
2018-01-08 10:00:00,7.8349585108869855,-1.3129284510379193,17.24118708026613
2018-01-08 12:00:00,7.792458192981714,-2.131513724039094,16.590650795316105
