ds,yhat,yhat_lower,yhat_upper
2018-01-01 09:00:00,7.252683607269293,-2.386939113694486,16.50900157629205
2018-01-01 15:00:00,7.546342880135027,-2.108746796412353,17.474610536372296
2018-01-01 16:00:00,7.905362331694482,-1.156777596225986,17.55959714844743
2018-01-01 17:00:00,7.835149969419268,-1.6515017162848853,17.065701899528463
2018-01-01 19:00:00,7.098291707923906,-1.6508902708794524,16.835943114372583
2018-01-01 20:00:00,7.681936808432711,-2.227932170373641,17.504520158650436
2018-01-01 21:00:00,9.269001643182575,-0.12765508633348405,18.65956233627296
2018-01-01 22:00:00,11.286701220401483,2.3560949885015825,20.85533418260481
2018-01-01 23:00:00,12.867954376450847,3.1657638784245252,22.698083753210184
2018-01-02 00:00:00,13.513356511196843,4.373186930171902,22.318169284761737
2018-01-02 09:00:00,7.310696994362975,-2.6042568985140275,16.39774482663882
2018-01-02 14:00:00,7.177045927137542,-2.371212573804701,16.208225656480277
2018-01-02 15:00:00,7.546864702116793,-1.3100705853215333,17.303001607642926
2018-01-02 16:00:00,7.896265332023656,-1.1173912113823234,17.261990942567913
2018-01-02 17:00:00,7.816934020210311,-1.6141564344683497,17.818833672458034
2018-01-02 19:00:00,7.064096362662002,-2.171996859146971,16.509794682978725
2018-01-02 21:00:00,9.223027285956086,-0.09017930397777177,19.02660871858603
2018-01-02 22:00:00,11.236815560571122,1.6564356914576808,20.86294321555744
2018-01-02 23:00:00,12.815661151638292,4.24676666544414,22.232074438737627
2018-01-03 05:00:00,11.611764609823183,2.3592960603977016,21.29740953406637
2018-01-03 10:00:00,7.4802698941181385,-2.075008239113345,16.898582172573807
2018-01-03 14:00:00,7.291816589061995,-1.9258150544858101,17.23765760145661
2018-01-03 15:00:00,7.682829927989876,-1.6234507748940277,17.467432193628106
2018-01-03 16:00:00,8.053675854214909,-0.8729239969351715,17.611863977224907
2018-01-03 17:00:00,7.995790133499861,-1.0274974391574174,16.933123461275038
2018-01-03 19:00:00,7.284812889467541,-2.082856892064574,16.408163623820933
2018-01-03 20:00:00,7.881853005769915,-1.68132962752393,17.202350334393415
2018-01-03 21:00:00,9.482495230343574,0.0174936254317815,18.582590920847863
2018-01-03 22:00:00,11.513854243839438,1.260101069210124,20.68431529646372
2018-01-03 23:00:00,13.108741609646291,4.240364841080455,22.626392149986536
2018-01-04 00:00:00,13.767639436901481,4.096370611477634,23.206893520363703
2018-01-04 10:00:00,7.797904136238579,-1.3378791267234855,17.288939051830486
2018-01-04 13:00:00,7.5064876893037535,-2.184792268969885,17.51243437116542
2018-01-04 14:00:00,7.538368128338871,-2.083512218435869,16.84124233312425
2018-01-04 15:00:00,7.905728786539418,-1.5521614299822921,17.701480777791993
2018-01-04 16:00:00,8.250942875904103,-1.1347263774583904,17.90418843226301
2018-01-04 17:00:00,8.165678481645367,-0.8700691687238269,17.215940177499245
2018-01-04 18:00:00,7.686993974172035,-1.1660948013008294,16.599862517123885
2018-01-04 19:00:00,7.395742030443786,-2.461126575370501,16.945569048453198
2018-01-04 20:00:00,7.96176731904991,-1.2652903622083207,17.956966109468198
2018-01-04 21:00:00,9.530773198428538,0.29488478847567284,18.591034251553836
2018-01-04 22:00:00,11.530189528252,1.9146468920143114,20.740857819103834
2018-01-05 00:00:00,13.72046155205071,4.017843608150375,22.910605423941142
2018-01-05 01:00:00,13.582100562109154,4.304057189544084,23.078007433486064
2018-01-05 11:00:00,7.625494006945497,-1.8065830299727408,17.528413734966417
2018-01-05 14:00:00,7.244438903414,-2.350057083786242,16.882016033951356
2018-01-05 17:00:00,7.894364359277741,-1.4835554005289835,17.584164713210576
2018-01-05 18:00:00,7.429631845370012,-2.2780523305307705,16.42804265007002
2018-01-05 20:00:00,7.741168388205245,-1.5194843607996742,16.950046639707207
2018-01-05 21:00:00,9.332621783767689,-0.5912040094732423,18.662149240094845
2018-01-05 22:00:00,11.356906500592341,1.7091092772734733,20.142455156820045
2018-01-05 23:00:00,12.946906926150898,3.3465046202139734,21.764103430954428
2018-01-06 00:00:00,13.603159018046217,4.196672455120695,22.783439521787116
2018-01-06 01:00:00,13.495348201309785,3.9563879311420282,22.443581546955862
2018-01-06 09:00:00,7.571646460246455,-2.1134561642387695,16.5056786339197
2018-01-06 11:00:00,7.8620287274917295,-2.0959153557219623,17.428772942729974
2018-01-06 13:00:00,7.500235597538862,-1.6081130663299246,17.797102494791254
2018-01-06 14:00:00,7.555660343715679,-2.1389346944213865,17.14460138676082
2018-01-06 15:00:00,7.947394098307048,-1.5086703297702093,17.46864050930955
2018-01-06 16:00:00,8.31760923247287,-2.1284255423762692,18.32463057280194
2018-01-06 21:00:00,9.72463319386788,0.032479595735639,18.367328138459868
2018-01-06 22:00:00,11.748488798500164,1.7216214874082894,21.499404446389335
2018-01-07 10:00:00,7.926933601448011,-1.150749657485253,17.00501799618391
2018-01-07 12:00:00,7.869400979836106,-1.8935382979856688,17.20138192011262
2018-01-07 17:00:00,8.285764754465424,-1.4150506825460425,17.57760635312293
2018-01-07 19:00:00,7.526155271751863,-1.7450759627491035,17.09555227306075
2018-01-07 22:00:00,11.68630251601774,1.7533322454832545,21.081759223285573
2018-01-07 23:00:00,13.260207729469009,4.07157085157753,22.343656631293996
2018-01-08 07:00:00,9.120479426482461,-0.9041236111035383,18.355352455963615
2018-01-08 09:00:00,7.697243388955766,-1.7472138459438826,16.91273045623627
2018-01-08 10:00:00,7.8349585108869855,-1.6892223278579506,17.540676129510683
2018-01-08 12:00:00,7.792458192981714,-2.11196625241289,17.483230096580606
