ds,yhat,yhat_lower,yhat_upper
2018-01-01 09:00:00,7.252683607269293,-2.6239844522815106,16.316608984794595
2018-01-01 15:00:00,7.546342880135027,-1.7146496490050072,16.24979182355412
2018-01-01 16:00:00,7.905362331694482,-1.6501288475254645,17.81996891180896
2018-01-01 17:00:00,7.835149969419268,-2.528868797641301,17.08684331839661
2018-01-01 19:00:00,7.098291707923906,-2.362845713564986,15.828660627141542
2018-01-01 20:00:00,7.681936808432711,-0.8398895364682557,16.99753927567936
2018-01-01 21:00:00,9.269001643182575,-0.2440101030715241,18.62588037398137
2018-01-01 22:00:00,11.286701220401483,1.5514433536144616,21.20698187287662
2018-01-01 23:00:00,12.867954376450847,3.6339654626651208,21.76178864603477
2018-01-02 00:00:00,13.513356511196843,4.086929138004996,22.71464123494035
2018-01-02 09:00:00,7.310696994362975,-2.3702131939124835,17.003465760243017
2018-01-02 14:00:00,7.177045927137542,-2.1228740810403233,16.33217496931331
2018-01-02 15:00:00,7.546864702116793,-2.1620308790695204,16.82778344234656
2018-01-02 16:00:00,7.896265332023656,-0.8505299527035702,17.058360254853557
2018-01-02 17:00:00,7.816934020210311,-1.4694558367715065,17.345064485284514
2018-01-02 19:00:00,7.064096362662002,-1.6694689746323106,16.74480852667668
2018-01-02 21:00:00,9.223027285956086,0.5915526880161887,18.79823691962553
2018-01-02 22:00:00,11.236815560571122,1.6945399694447063,21.571027412220023
2018-01-02 23:00:00,12.815661151638292,4.3741852317095224,22.277308196159083
2018-01-03 05:00:00,11.611764609823183,2.4410522810153537,20.814272011758916
2018-01-03 10:00:00,7.4802698941181385,-1.254763024554474,17.08865153644311
2018-01-03 14:00:00,7.291816589061995,-1.7744411828071411,16.296425694656246
2018-01-03 15:00:00,7.682829927989876,-1.7165604381697799,17.552480239313898
2018-01-03 16:00:00,8.053675854214909,-1.019563194829408,17.040062624762783
2018-01-03 17:00:00,7.995790133499861,-1.26697047854192,16.843783339675102
2018-01-03 19:00:00,7.284812889467541,-2.0592907069002466,16.108958556151066
2018-01-03 20:00:00,7.881853005769915,-1.3507026181080999,16.565947397770717
2018-01-03 21:00:00,9.482495230343574,0.12300022856039,19.196503712058494
2018-01-03 22:00:00,11.513854243839438,1.7504033987264147,20.504327116337432
2018-01-03 23:00:00,13.108741609646291,3.9894200801553397,22.69181527408764
2018-01-04 00:00:00,13.767639436901481,4.376526367571899,23.678291605872527
2018-01-04 10:00:00,7.797904136238579,-1.7710040802919638,16.67763330229279
2018-01-04 13:00:00,7.5064876893037535,-2.331223144632973,16.8275323530044
2018-01-04 14:00:00,7.538368128338871,-1.3370695545097495,16.984800265316114
2018-01-04 15:00:00,7.905728786539418,-1.0953485831735397,17.165369609654565
2018-01-04 16:00:00,8.250942875904103,-0.9829600110568435,17.71997262980806
2018-01-04 17:00:00,8.165678481645367,-1.1894685228395052,17.13475648694197
2018-01-04 18:00:00,7.686993974172035,-2.6763603032149037,16.696278628025794
2018-01-04 19:00:00,7.395742030443786,-1.4518628809203813,17.211888850049906
2018-01-04 20:00:00,7.96176731904991,-1.2857988313047743,16.845034848825716
2018-01-04 21:00:00,9.530773198428538,0.48197550698542285,18.301629374500155
2018-01-04 22:00:00,11.530189528252,2.3435863680022253,21.415955971110773
2018-01-05 00:00:00,13.72046155205071,4.185587634205339,23.223687179077498
2018-01-05 01:00:00,13.582100562109154,3.9688470592374956,23.306330536524623
2018-01-05 11:00:00,7.625494006945497,-2.084608133523932,16.197953986170354
2018-01-05 14:00:00,7.244438903414,-2.127394183583378,16.80720862046725
2018-01-05 17:00:00,7.894364359277741,-1.850542177845733,16.83026950348065
2018-01-05 18:00:00,7.429631845370012,-2.267527581958648,16.8673115613326
2018-01-05 20:00:00,7.741168388205245,-1.2033706503776456,17.281018614325713
2018-01-05 21:00:00,9.332621783767689,-0.5550165325235948,18.985213404492466
2018-01-05 22:00:00,11.356906500592341,1.855732057449915,20.508851185890705
2018-01-05 23:00:00,12.946906926150898,3.2107553100244535,22.276167530390225
2018-01-06 00:00:00,13.603159018046217,3.924318573111247,22.45014481102084
2018-01-06 01:00:00,13.495348201309785,3.3653535688520395,22.921666311461625
2018-01-06 09:00:00,7.571646460246455,-1.3615616944230964,16.98889505124091
2018-01-06 11:00:00,7.8620287274917295,-1.4240744945876522,17.55521708484241
2018-01-06 13:00:00,7.500235597538862,-1.7861778249649014,17.230878451145898
2018-01-06 14:00:00,7.555660343715679,-0.8277654560535376,17.465122618310907
2018-01-06 15:00:00,7.947394098307048,-1.7131806326655599,16.813177697966623
2018-01-06 16:00:00,8.31760923247287,-1.396070837862443,17.804608500314387
2018-01-06 21:00:00,9.72463319386788,0.21744513900092843,19.17363483355807
2018-01-06 22:00:00,11.748488798500164,1.8683342728229946,21.421540528875923
2018-01-07 10:00:00,7.926933601448011,-1.7235309900721012,17.236123061055654
2018-01-07 12:00:00,7.869400979836106,-1.487137832830512,17.248015965311456
2018-01-07 17:00:00,8.285764754465424,-0.9574822194525165,17.49608106612698
2018-01-07 19:00:00,7.526155271751863,-2.151165481989746,16.442300638925037
2018-01-07 22:00:00,11.68630251601774,2.305995117680698,20.58139267508986
2018-01-07 23:00:00,13.260207729469009,3.1680593107694666,22.21586274023733
2018-01-08 07:00:00,9.120479426482461,-0.5492047424997968,18.220950248109165
2018-01-08 09:00:00,7.697243388955766,-2.250295139486935,16.469171203190697
2018-01-08 10:00:00,7.8349585108869855,-1.6174905611350099,16.705345385265137
2018-01-08 12:00:00,7.792458192981714,-1.3813343926542856,17.34879908470868
